Endothelial,Microglial,Concentration,G-CSF,Eotaxin,GM-CSF,IL-1a,Leptin,MIP-1a,lL-4,IL-1b,IL-2,IL-6,EGF,IL-13,IL-10,IL-12p70,IFN-y,IL-5,IL-17A,IL-18,MCP-1,IP-10,GRO/KC/CINC-1,VEGF,Fractalkine,LIX,MIP-2,TNF-a,RANTES
False,True,1 ug/ml,32.0,11.0,50.0,15.0,54.0,8.0,15.0,24.0,13.0,14.0,19.0,11.0,27.0,8.0,26.0,12.0,33.0,20.0,9.0,877.0,663.0,399.0,25.0,39.0,62.0,18.0,371.0
False,True,1 ug/ml,19.0,19.0,276.0,13.0,58.0,21.0,26.0,14.0,17.0,10.0,18.0,14.0,46.0,9.0,42.0,25.0,39.0,26.0,10.0,200.0,473.0,978.0,13.0,51.0,68.0,15.0,448.0
False,True,1 ug/ml,15.0,20.0,55.0,14.0,76.0,56.0,13.0,21.0,10.0,20.0,25.0,13.0,72.0,9.0,37.0,24.0,69.0,58.0,15.0,1236.0,648.0,139.0,26.0,10.0,50.0,17.0,462.0
False,True,1 ug/ml,11.0,7.0,47.0,10.0,39.0,12.0,6.0,18.0,26.0,17.0,25.0,11.0,46.0,9.0,5.0,21.0,31.0,17.0,10.0,28.0,383.0,740.0,26.0,32.0,32.0,18.0,459.0
False,True,1 ug/ml,10.0,8.0,41.0,14.0,1298.0,11.0,16.0,5.0,10.0,17.0,19.0,16.0,24.0,8.0,29.0,9.0,63.0,25.0,10.0,246.0,523.0,501.0,20.0,68.0,46.0,13.0,269.0
False,True,1 ug/ml,17.0,17.0,57.0,17.0,31.0,26.0,6.0,28.0,8.0,17.0,26.0,23.0,38.0,10.0,20.0,12.0,61.0,19.0,28.0,1005.0,622.0,491.0,16.0,47.0,85.0,13.0,302.0
False,True,1 ug/ml,14.0,14.0,31.0,12.0,31.0,23.0,7.0,24.0,13.0,14.0,23.0,18.0,34.0,10.0,17.0,11.0,38.0,31.0,12.0,1060.0,439.0,117.0,37.0,40.0,102.0,17.0,404.0
False,True,1 ug/ml,18.0,8.0,51.0,19.0,90.0,25.0,12.0,15.0,34.0,16.0,23.0,14.0,32.0,11.0,29.0,9.0,81.0,24.0,10.0,2368.0,735.0,187.0,19.0,23.0,44.0,20.0,289.0
False,True,1 ug/ml,13.0,8.0,18.0,13.0,41.0,20.0,9.0,14.0,22.0,18.0,33.0,14.0,32.0,4.0,27.0,11.0,36.0,24.0,20.0,386.0,627.0,558.0,19.0,37.0,385.0,18.0,466.0
False,True,1 ug/ml,18.0,12.0,40.0,11.0,57.0,20.0,9.0,25.0,15.0,12.0,21.0,12.0,39.0,6.0,34.0,13.0,42.0,16.0,7.0,1311.0,573.0,411.0,26.0,37.0,78.0,18.0,163.0
False,True,1 ug/ml,23.0,12.0,82.0,20.0,36.0,25.0,11.0,24.0,13.0,16.0,36.0,13.0,41.0,27.0,39.0,28.0,35.0,15.0,14.0,362.0,649.0,662.0,30.0,88.0,23.0,15.0,72.0
False,True,1 ug/ml,17.0,16.0,37.0,17.0,36.0,16.0,12.0,15.0,16.0,23.0,32.0,11.0,138.0,9.0,31.0,15.0,43.0,48.0,14.0,1045.0,335.0,372.0,33.0,658.0,76.0,12.0,343.0
False,True,1 ug/ml,17.0,10.0,190.0,18.0,43.0,15.0,7.0,19.0,18.0,19.0,35.0,17.0,31.0,9.0,39.0,11.0,39.0,16.0,13.0,726.0,727.0,526.0,12.0,52.0,83.0,12.0,894.0
False,True,1 ug/ml,30.0,14.0,29.0,23.0,44.0,13.0,4.0,17.0,13.0,8.0,37.0,16.0,20.0,9.0,28.0,135.0,45.0,27.0,7.0,1183.0,494.0,437.0,14.0,50.0,64.0,18.0,249.0
False,True,1 ug/ml,17.0,10.0,17.0,22.0,55.0,12.0,9.0,22.0,8.0,22.0,24.0,23.0,33.0,14.0,18.0,16.0,32.0,19.0,14.0,775.0,499.0,465.0,17.0,80.0,57.0,10.0,233.0
False,True,1 ug/ml,16.0,17.0,45.0,16.0,64.0,19.0,24.0,33.0,14.0,14.0,30.0,18.0,41.0,8.0,28.0,13.0,48.0,33.0,11.0,1355.0,538.0,155.0,15.0,419.0,13.0,22.0,344.0
False,True,1 ug/ml,18.0,14.0,67.0,25.0,25.0,16.0,10.0,14.0,9.0,25.0,42.0,12.0,20.0,13.0,34.0,10.0,34.0,21.0,13.0,1269.0,597.0,411.0,16.0,59.0,70.0,19.0,388.0
False,True,1 ug/ml,17.0,10.0,25.0,18.0,29.0,12.0,15.0,33.0,20.0,17.0,18.0,25.0,65.0,9.0,86.0,9.0,19.0,19.0,12.0,24.0,643.0,640.0,18.0,67.0,40.0,16.0,226.0
False,True,1 ug/ml,17.0,10.0,32.0,17.0,98.0,18.0,9.0,31.0,22.0,18.0,31.0,19.0,45.0,11.0,40.0,9.0,94.0,49.0,13.0,1324.0,337.0,209.0,31.0,59.0,38.0,8.0,209.0
False,True,1 ug/ml,16.0,16.0,57.0,22.0,791.0,18.0,9.0,21.0,15.0,28.0,34.0,14.0,56.0,7.0,41.0,17.0,29.0,20.0,10.0,108.0,420.0,1017.0,18.0,30.0,52.0,8.0,293.0
False,True,1 ug/ml,19.0,14.0,26.0,15.0,102.0,12.0,8.0,16.0,22.0,38.0,17.0,22.0,41.0,20.0,33.0,11.0,38.0,18.0,10.0,171.0,1465.0,387.0,19.0,33.0,54.0,13.0,401.0
False,True,1 ug/ml,21.0,10.0,21.0,16.0,54.0,39.0,5.0,16.0,13.0,17.0,26.0,10.0,22.0,14.0,28.0,16.0,38.0,25.0,11.0,1031.0,683.0,386.0,4.0,60.0,39.0,18.0,263.0
False,True,1 ug/ml,9.0,9.0,51.0,37.0,66350.0,13.0,13.0,54.0,25.0,12.0,33.0,23.0,52.0,20.0,38.0,19.0,35.0,17.0,13.0,243.0,926.0,485.0,24.0,31.0,33.0,37.0,247.0
False,True,1 ug/ml,40.0,21.0,33.0,13.0,31.0,15.0,15.0,16.0,15.0,44.0,25.0,17.0,78.0,20.0,33.0,9.0,58.0,20.0,69.0,269.0,68.0,579.0,131.0,45.0,54.0,14.0,363.0
False,True,1 ug/ml,29.0,6.0,45.0,16.0,59.0,19.0,12.0,10.0,12.0,17.0,21.0,19.0,40.0,11.0,26.0,9.0,35.0,18.0,13.0,1172.0,725.0,247.0,13.0,138.0,102.0,10.0,222.0
False,True,1 ug/ml,32.0,12.0,53.0,18.0,113.0,16.0,9.0,15.0,34.0,16.0,36.0,19.0,35.0,10.0,73.0,22.0,35.0,15.0,20.0,1097.0,493.0,523.0,17.0,41.0,44.0,21.0,134.0
False,True,1 ug/ml,12.0,13.0,34.0,26.0,45.0,12.0,8.0,27.0,28.0,10.0,26.0,8.0,34.0,15.0,46.0,21.0,34.0,16.0,17.0,224.0,474.0,383.0,21.0,111.0,63.0,15.0,332.0
False,True,1 ug/ml,14.0,15.0,59.0,21.0,10.0,17.0,10.0,18.0,16.0,17.0,24.0,19.0,31.0,17.0,51.0,24.0,32.0,21.0,22.0,563.0,684.0,579.0,14.0,164.0,41.0,17.0,447.0
False,True,1 ug/ml,17.0,11.0,48.0,28.0,21.0,11.0,30.0,25.0,14.0,22.0,34.0,16.0,28.0,7.0,25.0,12.0,61.0,20.0,12.0,63.0,475.0,633.0,17.0,33.0,43.0,15.0,264.0
False,True,1 ug/ml,17.0,20.0,53.0,25.0,61.0,15.0,41.0,21.0,14.0,15.0,27.0,17.0,67.0,9.0,19.0,9.0,27.0,16.0,13.0,937.0,489.0,956.0,18.0,78.0,75.0,12.0,323.0
False,True,1 ug/ml,16.0,9.0,52.0,13.0,109.0,20.0,9.0,15.0,45.0,17.0,20.0,14.0,37.0,9.0,22.0,12.0,34.0,28.0,18.0,727.0,512.0,625.0,15.0,101.0,53.0,14.0,265.0
False,True,1 ug/ml,20.0,7.0,54.0,20.0,84.0,17.0,115.0,23.0,27.0,14.0,52.0,20.0,64.0,7.0,36.0,8.0,22.0,21.0,12.0,933.0,435.0,617.0,14.0,58.0,30.0,20.0,501.0
False,True,1 ug/ml,27.0,14.0,51.0,17.0,34.0,19.0,25.0,21.0,10.0,11.0,24.0,17.0,50.0,8.0,19.0,13.0,33.0,14.0,17.0,1082.0,711.0,378.0,25.0,55.0,31.0,15.0,301.0
False,True,1 ug/ml,20.0,11.0,42.0,14.0,96.0,12.0,9.0,13.0,13.0,10.0,21.0,13.0,29.0,13.0,31.0,9.0,49.0,36.0,14.0,4048.0,553.0,529.0,23.0,74.0,24.0,25.0,444.0
False,True,1 ug/ml,14.0,9.0,48.0,13.0,61.0,13.0,12.0,18.0,12.0,54.0,27.0,12.0,36.0,8.0,60.0,11.0,39.0,117.0,10.0,294.0,426.0,723.0,20.0,51.0,98.0,15.0,295.0
False,True,1 ug/ml,17.0,8.0,42.0,18.0,77.0,23.0,11.0,17.0,8.0,19.0,37.0,20.0,17.0,12.0,34.0,26.0,32.0,31.0,10.0,1096.0,482.0,651.0,20.0,53.0,132.0,29.0,199.0
False,True,1 ug/ml,20.0,10.0,29.0,12.0,67.0,24.0,9.0,19.0,14.0,20.0,37.0,12.0,38.0,6.0,35.0,12.0,43.0,34.0,16.0,1286.0,525.0,227.0,16.0,33.0,74.0,12.0,260.0
False,True,1 ug/ml,78.0,11.0,40.0,28.0,44.0,12.0,8.0,17.0,13.0,17.0,27.0,14.0,40.0,12.0,27.0,8.0,58.0,24.0,13.0,1603.0,363.0,506.0,20.0,43.0,69.0,13.0,335.0
False,True,1 ug/ml,24.0,9.0,33.0,16.0,51.0,22.0,15.0,19.0,24.0,23.0,28.0,11.0,55.0,12.0,46.0,18.0,33.0,27.0,15.0,1235.0,618.0,439.0,13.0,449.0,37.0,18.0,643.0
False,True,1 ug/ml,15.0,16.0,37.0,15.0,97.0,17.0,13.0,19.0,26.0,15.0,24.0,12.0,24.0,29.0,23.0,19.0,39.0,18.0,20.0,1374.0,407.0,673.0,29.0,80.0,48.0,19.0,392.0
False,True,1 ug/ml,18.0,17.0,93.0,36.0,71.0,19.0,15.0,27.0,15.0,14.0,26.0,13.0,31.0,9.0,32.0,9.0,36.0,22.0,13.0,1447.0,834.0,665.0,21.0,24.0,44.0,16.0,337.0
False,True,1 ug/ml,9.0,14.0,27.0,14.0,100.0,24.0,9.0,16.0,10.0,16.0,29.0,17.0,35.0,9.0,27.0,12.0,53.0,19.0,20.0,1129.0,438.0,12.0,22.0,192.0,56.0,13.0,427.0
False,True,1 ug/ml,15.0,14.0,41.0,14.0,47.0,40.0,8.0,12.0,9.0,27.0,19.0,17.0,35.0,12.0,32.0,10.0,34.0,21.0,14.0,365.0,699.0,810.0,25.0,72.0,56.0,15.0,293.0
False,True,1 ug/ml,20.0,8.0,125.0,19.0,46.0,22.0,12.0,20.0,12.0,24.0,29.0,21.0,32.0,12.0,22.0,10.0,54.0,22.0,14.0,233.0,599.0,353.0,20.0,59.0,47.0,18.0,521.0
False,True,1 ug/ml,27.0,13.0,46.0,5.0,67.0,11.0,7.0,16.0,19.0,13.0,23.0,16.0,34.0,7.0,33.0,8.0,29.0,25.0,22.0,673.0,561.0,780.0,10.0,61.0,60.0,15.0,345.0
False,True,1 ug/ml,17.0,12.0,58.0,11.0,39.0,17.0,9.0,10.0,23.0,9.0,20.0,14.0,150.0,11.0,33.0,8.0,30.0,18.0,41.0,1329.0,456.0,651.0,17.0,30.0,70.0,9.0,397.0
False,True,1 ug/ml,22.0,7.0,88.0,15.0,133.0,9.0,9.0,16.0,74.0,68.0,12.0,16.0,32.0,7.0,33.0,12.0,51.0,18.0,12.0,1126.0,397.0,560.0,23.0,36.0,43.0,23.0,390.0
False,True,1 ug/ml,18.0,22.0,48.0,15.0,35.0,22.0,5.0,14.0,27.0,20.0,27.0,26.0,29.0,5.0,50.0,12.0,32.0,16.0,12.0,924.0,430.0,692.0,14.0,53.0,43.0,16.0,240.0
False,True,1 ug/ml,23.0,21.0,39.0,14.0,32.0,22.0,13.0,26.0,13.0,16.0,11.0,29.0,46.0,14.0,39.0,13.0,59.0,18.0,17.0,536.0,426.0,593.0,29.0,73.0,84.0,16.0,247.0
False,True,1 ug/ml,20.0,10.0,41.0,18.0,38.0,17.0,11.0,14.0,25.0,19.0,23.0,18.0,43.0,16.0,35.0,7.0,38.0,23.0,17.0,1009.0,682.0,547.0,29.0,131.0,70.0,11.0,326.0
False,True,1 ug/ml,8.0,11.0,42.0,18.0,55.0,10.0,23.0,26.0,11.0,15.0,32.0,13.0,24.0,5.0,43.0,19.0,42.0,29.0,18.0,444.0,361.0,916.0,23.0,58.0,66.0,16.0,388.0
False,True,1 ug/ml,15.0,25.0,78.0,59.0,55.0,18.0,11.0,12.0,24.0,18.0,22.0,18.0,46.0,11.0,114.0,11.0,52.0,22.0,11.0,1015.0,543.0,372.0,23.0,62.0,55.0,9.0,499.0
False,True,1 ug/ml,10.0,11.0,26.0,15.0,45.0,13.0,7.0,11.0,10.0,2.0,25.0,20.0,29.0,9.0,26.0,14.0,56.0,19.0,16.0,1786.0,392.0,12.0,9.0,163.0,49.0,9.0,373.0
False,True,1 ug/ml,9.0,17.0,54.0,21.0,41.0,15.0,14.0,35.0,18.0,14.0,53.0,12.0,23.0,13.0,28.0,14.0,35.0,17.0,17.0,648.0,546.0,442.0,21.0,76.0,64.0,17.0,257.0
False,True,1 ug/ml,14.0,14.0,39.0,15.0,74.0,29.0,13.0,11.0,24.0,1.0,25.0,22.0,24.0,8.0,26.0,9.0,18.0,19.0,16.0,146.0,667.0,371.0,26.0,70.0,41.0,16.0,231.0
False,True,1 ug/ml,39.0,9.0,60.0,16.0,42.0,14.0,8.0,64.0,10.0,11.0,19.0,13.0,26.0,6.0,42.0,12.0,44.0,21.0,20.0,488.0,502.0,711.0,17.0,287.0,60.0,23.0,130.0
False,True,1 ug/ml,13.0,20.0,41.0,17.0,7.0,13.0,8.0,25.0,8.0,1.0,32.0,14.0,23.0,8.0,33.0,31.0,49.0,18.0,16.0,943.0,374.0,575.0,14.0,40.0,51.0,14.0,243.0
False,True,1 ug/ml,12.0,11.0,56.0,21.0,33.0,11.0,5.0,16.0,17.0,36.0,29.0,3.0,32.0,5.0,28.0,11.0,42.0,29.0,15.0,669.0,880.0,580.0,22.0,88.0,79.0,19.0,325.0
False,True,1 ug/ml,13.0,12.0,28.0,18.0,940.0,18.0,10.0,25.0,20.0,41.0,29.0,16.0,20.0,11.0,28.0,14.0,42.0,19.0,19.0,285.0,263.0,738.0,22.0,117.0,65.0,16.0,298.0
False,True,1 ug/ml,13.0,8.0,44.0,20.0,58.0,22.0,9.0,16.0,11.0,4.0,24.0,18.0,23.0,9.0,27.0,10.0,30.0,16.0,7.0,90.0,479.0,468.0,20.0,58.0,18.0,12.0,351.0
False,True,1 ug/ml,18.0,4.0,91.0,20.0,37.0,15.0,12.0,17.0,16.0,16.0,30.0,20.0,26.0,10.0,36.0,9.0,39.0,31.0,10.0,814.0,542.0,593.0,17.0,47.0,82.0,23.0,253.0
False,True,1 ug/ml,12.0,18.0,18.0,16.0,58.0,25.0,10.0,21.0,61.0,32.0,22.0,15.0,24.0,6.0,22.0,10.0,53.0,32.0,8.0,347.0,652.0,369.0,15.0,27.0,41.0,15.0,390.0
False,True,1 ug/ml,35.0,11.0,23.0,13.0,53.0,12.0,12.0,21.0,10.0,11.0,27.0,15.0,23.0,14.0,27.0,10.0,20.0,17.0,9.0,457.0,421.0,399.0,24.0,30.0,45.0,15.0,460.0
False,True,1 ug/ml,16.0,41.0,51.0,14.0,39.0,12.0,11.0,9.0,14.0,19.0,30.0,24.0,32.0,8.0,47.0,15.0,28.0,24.0,18.0,367.0,844.0,579.0,21.0,37.0,84.0,19.0,501.0
False,True,1 ug/ml,12.0,15.0,53.0,16.0,38.0,14.0,13.0,18.0,37.0,18.0,22.0,12.0,26.0,9.0,37.0,8.0,35.0,19.0,9.0,1398.0,338.0,628.0,20.0,69.0,198.0,11.0,337.0
False,True,1 ug/ml,18.0,9.0,36.0,19.0,39.0,12.0,15.0,47.0,24.0,21.0,17.0,13.0,29.0,13.0,31.0,7.0,29.0,24.0,10.0,1196.0,722.0,752.0,23.0,59.0,39.0,16.0,223.0
False,True,1 ug/ml,11.0,16.0,30.0,19.0,49.0,10.0,11.0,21.0,11.0,15.0,33.0,12.0,29.0,9.0,47.0,6.0,53.0,24.0,15.0,1253.0,118.0,526.0,10.0,44.0,46.0,20.0,466.0
False,True,1 ug/ml,15.0,8.0,40.0,29.0,68.0,14.0,9.0,26.0,53.0,22.0,32.0,21.0,31.0,9.0,25.0,6.0,39.0,28.0,20.0,201.0,618.0,622.0,21.0,49.0,77.0,24.0,436.0
False,True,1 ug/ml,26.0,14.0,27.0,26.0,36.0,12.0,9.0,20.0,4.0,16.0,58.0,16.0,34.0,16.0,25.0,6.0,37.0,26.0,17.0,110.0,645.0,536.0,31.0,76.0,99.0,19.0,290.0
False,True,1 ug/ml,19.0,15.0,40.0,22.0,68.0,14.0,7.0,14.0,31.0,27.0,31.0,14.0,30.0,12.0,46.0,20.0,79.0,31.0,10.0,1377.0,570.0,498.0,23.0,101.0,62.0,36.0,267.0
False,True,1 ug/ml,11.0,10.0,35.0,20.0,59.0,17.0,14.0,24.0,39.0,11.0,30.0,17.0,32.0,10.0,31.0,11.0,36.0,17.0,55.0,478.0,424.0,123.0,16.0,98.0,39.0,18.0,278.0
False,True,1 ug/ml,18.0,11.0,37.0,12.0,54.0,14.0,7.0,27.0,8.0,21.0,23.0,18.0,21.0,8.0,51.0,10.0,36.0,19.0,20.0,325.0,518.0,491.0,24.0,30.0,49.0,16.0,276.0
False,True,1 ug/ml,20.0,10.0,45.0,48.0,39.0,16.0,11.0,17.0,17.0,14.0,27.0,15.0,25.0,9.0,19.0,28.0,49.0,25.0,7.0,1175.0,548.0,228.0,37.0,84.0,56.0,15.0,317.0
False,True,1 ug/ml,14.0,12.0,29.0,22.0,32.0,15.0,11.0,31.0,31.0,11.0,24.0,16.0,43.0,9.0,25.0,12.0,49.0,21.0,9.0,694.0,410.0,905.0,32.0,43.0,43.0,15.0,521.0
False,True,1 ug/ml,11.0,9.0,40.0,21.0,65.0,12.0,60.0,20.0,32.0,13.0,28.0,25.0,37.0,7.0,21.0,42.0,56.0,16.0,10.0,797.0,669.0,535.0,23.0,46.0,60.0,20.0,340.0
False,True,1 ug/ml,21.0,14.0,39.0,16.0,57.0,15.0,9.0,19.0,11.0,17.0,23.0,18.0,75.0,7.0,39.0,14.0,40.0,28.0,14.0,371.0,522.0,690.0,19.0,106.0,14.0,16.0,269.0
False,True,1 ug/ml,16.0,12.0,35.0,16.0,48.0,17.0,6.0,16.0,16.0,18.0,25.0,23.0,46.0,14.0,25.0,10.0,29.0,25.0,24.0,489.0,447.0,465.0,30.0,69.0,54.0,35.0,463.0
False,True,1 ug/ml,25.0,9.0,52.0,17.0,57.0,11.0,9.0,25.0,18.0,19.0,18.0,14.0,56.0,9.0,26.0,6.0,60.0,26.0,17.0,195.0,504.0,547.0,19.0,45.0,18.0,21.0,229.0
False,True,1 ug/ml,10.0,26.0,39.0,17.0,64.0,16.0,10.0,12.0,24.0,13.0,28.0,21.0,20.0,9.0,46.0,11.0,24.0,25.0,16.0,64.0,854.0,664.0,14.0,67.0,69.0,15.0,484.0
False,True,1 ug/ml,13.0,7.0,31.0,13.0,39.0,11.0,11.0,30.0,17.0,33.0,30.0,8.0,59.0,10.0,31.0,8.0,42.0,27.0,20.0,1127.0,451.0,475.0,20.0,60.0,45.0,15.0,176.0
False,True,1 ug/ml,35.0,,23.0,13.0,1062.0,15.0,8.0,22.0,19.0,15.0,42.0,20.0,69.0,16.0,42.0,18.0,27.0,21.0,13.0,1408.0,554.0,562.0,13.0,56.0,25.0,16.0,301.0
False,True,1 ug/ml,21.0,,47.0,24.0,38.0,22.0,7.0,21.0,12.0,22.0,40.0,15.0,60.0,11.0,708.0,12.0,36.0,19.0,17.0,1501.0,386.0,379.0,22.0,45.0,102.0,20.0,260.0
False,True,1 ug/ml,19.0,,66.0,13.0,29.0,12.0,13.0,10.0,64.0,20.0,39.0,15.0,42.0,11.0,29.0,7.0,61.0,23.0,15.0,1086.0,710.0,668.0,27.0,29.0,42.0,19.0,240.0
False,True,1 ug/ml,11.0,,128.0,13.0,24.0,10.0,4.0,18.0,30.0,15.0,15.0,12.0,62.0,28.0,25.0,13.0,28.0,14.0,17.0,831.0,630.0,377.0,26.0,43.0,27.0,57.0,207.0
False,True,1 ug/ml,18.0,,64.0,23.0,45.0,17.0,7.0,26.0,13.0,21.0,37.0,27.0,30.0,5.0,24.0,14.0,44.0,20.0,20.0,1079.0,754.0,298.0,22.0,49.0,100.0,11.0,223.0
False,True,1 ug/ml,10.0,,34.0,15.0,71.0,21.0,8.0,17.0,25.0,13.0,29.0,13.0,59.0,13.0,46.0,8.0,21.0,35.0,14.0,1218.0,589.0,584.0,26.0,120.0,56.0,1690.0,323.0
False,True,1 ug/ml,21.0,,88.0,12.0,28.0,11.0,9.0,19.0,14.0,22.0,28.0,11.0,20.0,24.0,20.0,14.0,45.0,19.0,16.0,1552.0,663.0,843.0,26.0,49.0,24.0,63.0,285.0
False,True,1 ug/ml,14.0,,48.0,15.0,71.0,18.0,11.0,32.0,10.0,19.0,26.0,15.0,22.0,9.0,31.0,61.0,21.0,19.0,13.0,2550.0,426.0,653.0,36.0,75.0,46.0,20.0,356.0
False,True,1 ug/ml,17.0,,41.0,13.0,30.0,24.0,13.0,10.0,14.0,21.0,23.0,14.0,45.0,8.0,50.0,16.0,42.0,17.0,16.0,2617.0,400.0,411.0,26.0,54.0,41.0,18.0,238.0
False,True,1 ug/ml,,,25.0,18.0,34.0,10.0,17.0,14.0,17.0,20.0,34.0,17.0,17.0,11.0,35.0,18.0,41.0,26.0,15.0,740.0,859.0,464.0,15.0,104.0,40.0,16.0,578.0
False,True,1 ug/ml,,,36.0,17.0,53.0,12.0,10.0,73.0,31.0,15.0,31.0,23.0,33.0,21.0,42.0,12.0,56.0,19.0,17.0,808.0,400.0,485.0,16.0,24.0,60.0,15.0,382.0
False,True,1 ug/ml,,,55.0,20.0,40.0,14.0,88.0,16.0,11.0,18.0,28.0,28.0,45.0,8.0,35.0,12.0,32.0,18.0,17.0,2443.0,963.0,837.0,25.0,45.0,50.0,26.0,326.0
False,True,1 ug/ml,,,63.0,26.0,52.0,16.0,35.0,19.0,10.0,20.0,41.0,30.0,53.0,8.0,38.0,8.0,54.0,17.0,16.0,1113.0,610.0,942.0,29.0,53.0,16.0,44.0,438.0
False,True,1 ug/ml,,,21.0,30.0,51.0,17.0,9.0,18.0,13.0,9.0,35.0,14.0,39.0,12.0,25.0,8.0,27.0,14.0,12.0,309.0,800.0,394.0,14.0,98.0,57.0,122.0,239.0
False,True,1 ug/ml,,,26.0,13.0,41.0,10.0,9.0,17.0,11.0,19.0,24.0,11.0,22.0,24.0,28.0,10.0,24.0,19.0,9.0,2112.0,688.0,473.0,37.0,47.0,48.0,8.0,219.0
False,True,1 ug/ml,,,36.0,13.0,195.0,17.0,11.0,22.0,12.0,11.0,31.0,19.0,29.0,17.0,35.0,18.0,28.0,25.0,16.0,391.0,524.0,342.0,26.0,38.0,59.0,15.0,194.0
False,True,1 ug/ml,,,35.0,17.0,36.0,9.0,8.0,14.0,11.0,17.0,5.0,21.0,21.0,15.0,28.0,9.0,26.0,18.0,16.0,968.0,659.0,730.0,23.0,27.0,41.0,16.0,297.0
False,True,1 ug/ml,,,83.0,16.0,1422.0,10.0,10.0,23.0,17.0,11.0,19.0,21.0,28.0,10.0,38.0,12.0,38.0,38.0,11.0,1395.0,774.0,574.0,24.0,86.0,30.0,8.0,301.0
False,True,1 ug/ml,,,48.0,13.0,48.0,17.0,18.0,53.0,16.0,15.0,32.0,12.0,43.0,9.0,29.0,21.0,39.0,24.0,15.0,240.0,559.0,414.0,9.0,58.0,57.0,19.0,283.0
False,True,1 ug/ml,,,44.0,23.0,40.0,8.0,13.0,,21.0,17.0,18.0,17.0,25.0,10.0,35.0,12.0,27.0,29.0,15.0,1519.0,584.0,478.0,16.0,47.0,73.0,15.0,235.0
False,True,1 ug/ml,,,26.0,21.0,7794.0,20.0,10.0,,9.0,11.0,29.0,11.0,34.0,15.0,26.0,10.0,82.0,27.0,22.0,488.0,846.0,156.0,14.0,76.0,44.0,19.0,280.0
False,True,1 ug/ml,,,20.0,13.0,71.0,15.0,9.0,,34.0,10.0,47.0,15.0,32.0,12.0,27.0,10.0,22.0,21.0,14.0,1303.0,412.0,793.0,24.0,98.0,491.0,63.0,278.0
False,True,1 ug/ml,,,49.0,19.0,41.0,10.0,4.0,,47.0,23.0,22.0,26.0,23.0,17.0,27.0,7.0,43.0,17.0,10.0,1400.0,472.0,392.0,27.0,48.0,68.0,18.0,329.0
False,True,1 ug/ml,,,49.0,17.0,55.0,12.0,8.0,,18.0,28.0,22.0,15.0,30.0,9.0,27.0,11.0,41.0,20.0,12.0,397.0,554.0,403.0,27.0,40.0,56.0,19.0,110.0
False,True,1 ug/ml,,,48.0,20.0,41.0,22.0,9.0,,19.0,13.0,29.0,13.0,40.0,8.0,35.0,11.0,58.0,20.0,8.0,422.0,587.0,401.0,25.0,61.0,44.0,46.0,355.0
False,True,1 ug/ml,,,51.0,17.0,38.0,17.0,9.0,,20.0,12.0,30.0,19.0,33.0,10.0,85.0,153.0,33.0,25.0,15.0,2145.0,787.0,841.0,25.0,72.0,36.0,13.0,293.0
False,True,1 ug/ml,,,64.0,19.0,50.0,13.0,11.0,,12.0,10.0,26.0,13.0,54.0,12.0,35.0,14.0,38.0,32.0,11.0,1138.0,563.0,668.0,27.0,56.0,70.0,22.0,309.0
False,True,1 ug/ml,,,39.0,18.0,37.0,13.0,11.0,,13.0,12.0,18.0,15.0,33.0,8.0,39.0,14.0,43.0,21.0,20.0,1231.0,414.0,470.0,24.0,50.0,42.0,30.0,309.0
False,True,1 ug/ml,,,54.0,22.0,28.0,15.0,13.0,,12.0,18.0,41.0,17.0,33.0,13.0,21.0,18.0,52.0,18.0,13.0,1139.0,398.0,485.0,16.0,55.0,134.0,21.0,439.0
False,True,1 ug/ml,,,27.0,16.0,35.0,72.0,6.0,,20.0,15.0,37.0,15.0,68.0,11.0,29.0,8.0,27.0,20.0,11.0,1252.0,592.0,236.0,18.0,88.0,54.0,9.0,244.0
False,True,1 ug/ml,,,61.0,27.0,67.0,16.0,15.0,,24.0,15.0,,22.0,33.0,21.0,25.0,19.0,24.0,23.0,16.0,984.0,513.0,449.0,18.0,12.0,45.0,21.0,256.0
False,True,1 ug/ml,,,40.0,25.0,48.0,11.0,8.0,,14.0,20.0,,14.0,36.0,,32.0,12.0,23.0,18.0,13.0,352.0,896.0,441.0,64.0,45.0,84.0,15.0,358.0
False,True,1 ug/ml,,,25.0,16.0,261.0,14.0,14.0,,19.0,16.0,,27.0,23.0,,42.0,8.0,37.0,13.0,10.0,590.0,429.0,5.0,32.0,36.0,83.0,14.0,457.0
False,True,1 ug/ml,,,47.0,19.0,,19.0,11.0,,11.0,23.0,,10.0,26.0,,60.0,8.0,58.0,23.0,16.0,1154.0,628.0,501.0,26.0,35.0,76.0,22.0,364.0
False,True,1 ug/ml,,,30.0,18.0,,16.0,10.0,,19.0,15.0,,15.0,20.0,,25.0,7.0,36.0,17.0,22.0,2245.0,773.0,606.0,65.0,40.0,53.0,13.0,478.0
False,True,1 ug/ml,,,29.0,11.0,,22.0,8.0,,22.0,15.0,,19.0,32.0,,63.0,9.0,21.0,19.0,15.0,1468.0,635.0,1112.0,24.0,60.0,35.0,19.0,316.0
False,True,1 ug/ml,,,37.0,28.0,,16.0,7.0,,38.0,37.0,,15.0,60.0,,29.0,8.0,12.0,8.0,16.0,8.0,431.0,471.0,20.0,27.0,32.0,14.0,358.0
